site_id,survey_id,static_descriptors_reef_id (archived field),reef_name,coordinates_in_decimal_degree_format,longitude_degrees,longitude_minutes,longitude_seconds,longitude_cardinal_direction,latitude_degrees,latitude_minutes,latitude_seconds,latitude_cardinal_direction,country,state_province_island,city_town,region,year,date,depth (m),organism_code,type,s1 (0-20m),s2 (25-45m),s3 (50-70m),s4 (75-95m),fish_recorded_by,inverts_recorded_by,errors,what_errors
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Grouper Total,Fish,0,0,2,1,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Orange Spotted Grouper 30-40 cm,Fish,"","","","",Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Orange Spotted Grouper 40-50 cm,Fish,"","","","",Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Orange Spotted Grouper 50-60 cm,Fish,"","","","",Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Orange Spotted Grouper > 60 cm,Fish,"","","","",Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Orange Spotted Grouper Total,Fish,"","","","",Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Banded Coral Shrimp,Invertebrate,0,1,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Diadema,Invertebrate,60,52,55,59,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Black Urchin,Invertebrate,"","","","",Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Short Spine Urchin,Invertebrate,"","","","",Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Pencil Urchin,Invertebrate,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Tripneustes,Invertebrate,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Edible Sea Cucumber,Invertebrate,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,COTS,Invertebrate,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Cowries,Invertebrate,"","","","",Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Triton,Invertebrate,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Lobster,Invertebrate,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Giant Clam < 10 cm,Invertebrate,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Giant Clam 10-20 cm,Invertebrate,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Giant Clam 20-30 cm,Invertebrate,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Giant Clam 30-40 cm,Invertebrate,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Giant Clam 40-50 cm,Invertebrate,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Giant Clam > 50 cm,Invertebrate,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Giant Clam Total,Invertebrate,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Coral Damage Anchor,Impact,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Coral Damage Dynamite,Impact,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Coral Damage Other,Impact,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Trash Fish Nets,Impact,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Trash General,Impact,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Bleaching (% Of Population),Impact,1,3,1,1,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Bleaching (% Of Colony),Impact,3,20,25,20,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Black Band,Impact,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,White Band,Impact,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Sharks,Rare Animal,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Turtles,Rare Animal,1,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
4647fff4-14b9-418a-b214-a3fe8702604f,0c3c59f3-f922-4e9c-915a-d871da2f95b1,54.25.16.7E.24.35.55.9N,Sadiyaat Reef,"24.598861, 54.421306",54,25,16.7,E,24,35,55.9,N,United Arab Emirates,"",Abu Dhabi,Arabian Gulf,2022,10-September-22,6.7,Mantas,Rare Animal,0,0,0,0,Sasha Russell,"Arjan Baks, Xander Russell","",""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Dark Butterflyfish,Fish,5,15,8,6,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Arabian Butterflyfish,Fish,0,2,5,5,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Longfin Bannerfish,Fish,0,0,0,0,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Butterflyfish,Fish,0,0,1,0,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Barramundi Cod,Fish,0,0,0,0,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Humphead Wrasse,Fish,0,0,0,0,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Grey Grunt,Fish,0,0,0,0,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Black Spotted Grunt,Fish,0,0,0,0,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Spotted Grunt,Fish,1,1,0,0,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Haemulidae,Fish,2,1,1,0,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Bumphead Parrot,Fish,0,0,0,0,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Parrotfish,Fish,1,3,5,1,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Snapper,Fish,2,100,200,150,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Moray Eel,Fish,0,2,0,0,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Grouper 30-40 cm,Fish,"","","","","","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Grouper 40-50 cm,Fish,"","","","","","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Grouper 50-60 cm,Fish,"","","","","","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Grouper > 60 cm,Fish,"","","","","","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Grouper Total,Fish,0,0,1,1,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Orange Spotted Grouper 30-40 cm,Fish,"","","","","","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Orange Spotted Grouper 40-50 cm,Fish,"","","","","","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Orange Spotted Grouper 50-60 cm,Fish,"","","","","","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Orange Spotted Grouper > 60 cm,Fish,"","","","","","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Orange Spotted Grouper Total,Fish,0,0,0,0,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Banded Coral Shrimp,Invertebrate,0,0,0,0,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Diadema,Invertebrate,47,23,18,14,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Black Urchin,Invertebrate,1,4,0,3,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Short Spine Urchin,Invertebrate,9,7,2,3,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Pencil Urchin,Invertebrate,25,37,1,1,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Tripneustes,Invertebrate,0,0,0,0,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Edible Sea Cucumber,Invertebrate,5,0,0,0,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,COTS,Invertebrate,0,0,0,0,"","",false,""
77b464cb-c13e-46c3-aa8e-8d53b175e6eb,1246c0f6-3f88-4751-84f2-b2200ee2e5af,56.20.55.4E.25.36.12.5N,Dibba Rock,"25.603472, 56.348722",56,20,55.4,E,25,36,12.5,N,United Arab Emirates,Fujairah Emirate,Dibba,Arabian Gulf,2007,08-March-07,7.0,Cowries,Invertebrate,0,0,0,0,"","",false,""
